od_id,route_id,trip_count,avg_time_sec,avg_distance_m,avg_speed_kph,avg_circuity,sample_start_node,sample_end_node,sample_route_node_seq,sample_edge_seq,share,od_trip_count,stable_share_norm,route_rank,kept_trip_total,kept_route_count
2486710547__2334439514,749a7f8d2119,2,525.000001,5631.83467364,38.6182948314,1.52888099834,2486710547,2334439514,2486710547;2486710615;128566335;2486710615;11105950327;11105950339;128560429;128617100;11371510479;11371491777;128617101;128616477;11371513838;128573633;3092784194;1110673464;1105984390;26015929;26016417;25503951;1243857957;112589349;4722746602;112263308;4656694945;4656694942;111649545;5476877921;111636738;10828125192;1353862705;4606349508;11028544799;1398246221;1837851213;3237136830;6094501302;492795541;1837851208;4604359585;6094493381;2334439514,2486710547|2486710615|0;2486710615|128566335|0;128566335|2486710615|0;2486710615|11105950327|0;11105950327|11105950339|0;11105950339|128560429|0;128560429|128617100|0;128617100|11371510479|0;11371510479|11371491777|0;11371491777|128617101|0;128617101|128616477|0;128616477|11371513838|0;11371513838|128573633|0;128573633|3092784194|0;3092784194|1110673464|0;1110673464|1105984390|0;1105984390|26015929|0;26015929|26016417|0;26016417|25503951|0;25503951|1243857957|0;1243857957|112589349|0;112589349|4722746602|0;4722746602|112263308|0;112263308|4656694945|0;4656694945|4656694942|1;4656694942|111649545|0;111649545|5476877921|0;5476877921|111636738|0;111636738|10828125192|0;10828125192|1353862705|0;1353862705|4606349508|0;4606349508|11028544799|0;11028544799|1398246221|0;1398246221|1837851213|0;1837851213|3237136830|0;3237136830|6094501302|0;6094501302|492795541|0;492795541|1837851208|0;1837851208|4604359585|0;4604359585|6094493381|0;6094493381|2334439514|0,0.0196078431373,102,0.0210526315789,4,95,4
2486710547__2486710615,a45712130a10,45,67.3333333333,146.939779898,7.85618625197,1.00001114423,2486710547,2486710615,2486710547;2486710615,2486710547|2486710615|0,0.529411764706,85,0.9375,1,48,2
2486710547__2486710615,2ecd17ce3c36,3,545.000000333,1559.11555472,10.2987449423,10.6106932441,2486710547,2486710615,2486710547;2486710615;11105950327;11105950339;128560429;128617100;11371510479;11371491777;128617101;128560426;9560884641;11105950362;11105950350;11105950346;128560423;128560421;435240964;8866648782;8890136752;8890136748;432597954;2449318866;4573598287;287458454;13430226219;435240919;2084091557;2605287683;287458449;13430226018;2486710547;2486710615,2486710547|2486710615|0;2486710615|11105950327|0;11105950327|11105950339|0;11105950339|128560429|0;128560429|128617100|0;128617100|11371510479|0;11371510479|11371491777|0;11371491777|128617101|0;128617101|128560426|0;128560426|9560884641|0;9560884641|11105950362|0;11105950362|11105950350|0;11105950350|11105950346|0;11105950346|128560423|0;128560423|128560421|0;128560421|435240964|0;435240964|8866648782|0;8866648782|8890136752|0;8890136752|8890136748|0;8890136748|432597954|0;432597954|2449318866|0;2449318866|4573598287|0;4573598287|287458454|0;287458454|13430226219|0;13430226219|435240919|0;435240919|2084091557|0;2084091557|2605287683|0;2605287683|287458449|0;287458449|13430226018|0;13430226018|2486710547|0;2486710547|2486710615|0,0.0352941176471,85,0.0625,2,48,2
2486710547__25620743,7bbc1c791559,39,453.076923205,3095.05111584,24.5922567369,1.12455127981,2486710547,25620743,2486710547;2486710615;128566335;128560437;128560439;4457834696;1216466457;425725652;474797429;474794842;128560446;474793789;8091600964;128560448;2958410861;9119066032;122452427;126617428;126617430;9119071651;10926636886;5291598308;129548929;473873465;129548927;1209790928;25632375;7056419949;452682304;452682289;452682297;452682270;452682249;25632376;1676280585;2893310955;12241567151;286969224;25620743,2486710547|2486710615|0;2486710615|128566335|0;128566335|128560437|0;128560437|128560439|0;128560439|4457834696|0;4457834696|1216466457|0;1216466457|425725652|0;425725652|474797429|0;474797429|474794842|0;474794842|128560446|0;128560446|474793789|0;474793789|8091600964|0;8091600964|128560448|0;128560448|2958410861|0;2958410861|9119066032|0;9119066032|122452427|0;122452427|126617428|0;126617428|126617430|0;126617430|9119071651|0;9119071651|10926636886|0;10926636886|5291598308|0;5291598308|129548929|0;129548929|473873465|0;473873465|129548927|0;129548927|1209790928|0;1209790928|25632375|0;25632375|7056419949|0;7056419949|452682304|0;452682304|452682289|0;452682289|452682297|0;452682297|452682270|0;452682270|452682249|0;452682249|25632376|0;25632376|1676280585|0;1676280585|2893310955|0;2893310955|12241567151|0;12241567151|286969224|0;286969224|25620743|0,0.393939393939,99,0.443181818182,1,88,6
2486710547__25620743,323f0bb38cb1,18,414.999999556,3158.79707501,27.4016132101,1.14771264202,2486710547,25620743,2486710547;2486710615;128566335;128560437;128560439;4457834696;1216466457;425725652;474797429;474794842;128560446;474793789;8091600964;128560448;2958410861;9119066032;122452427;126617428;137993249;9865058548;1216789894;1216789883;473879871;128560274;5291538825;128560275;1422610110;474677934;1788787115;1788787039;4685392607;25632285;25632293;25620653;25620570;25632376;1676280585;2893310955;12241567151;286969224;25620743,2486710547|2486710615|0;2486710615|128566335|0;128566335|128560437|0;128560437|128560439|0;128560439|4457834696|0;4457834696|1216466457|0;1216466457|425725652|0;425725652|474797429|0;474797429|474794842|0;474794842|128560446|0;128560446|474793789|0;474793789|8091600964|0;8091600964|128560448|0;128560448|2958410861|0;2958410861|9119066032|0;9119066032|122452427|0;122452427|126617428|0;126617428|137993249|0;137993249|9865058548|0;9865058548|1216789894|0;1216789894|1216789883|0;1216789883|473879871|0;473879871|128560274|0;128560274|5291538825|0;5291538825|128560275|0;128560275|1422610110|0;1422610110|474677934|0;474677934|1788787115|0;1788787115|1788787039|0;1788787039|4685392607|0;4685392607|25632285|0;25632285|25632293|0;25632293|25620653|0;25620653|25620570|0;25620570|25632376|0;25632376|1676280585|0;1676280585|2893310955|0;2893310955|12241567151|0;12241567151|286969224|0;286969224|25620743|0,0.181818181818,99,0.204545454545,2,88,6
2486710547__25620743,fb52ea8d1f2f,17,479.999999471,3181.74554345,23.8630916022,1.15605070449,2486710547,25620743,2486710547;2486710615;128566335;128560437;128560439;4457834696;1216466457;425725652;474797429;474794842;128560446;474793789;8091600964;128560448;2958410861;12048044187;2585545679;12297634656;12297634663;122452425;126617430;9119071651;10926636886;5291598308;129548929;473873465;129548927;1209790928;25632375;7056419949;452682304;452682289;452682297;452682270;452682249;25632376;1676280585;2893310955;12241567151;286969224;25620743,2486710547|2486710615|0;2486710615|128566335|0;128566335|128560437|0;128560437|128560439|0;128560439|4457834696|0;4457834696|1216466457|0;1216466457|425725652|0;425725652|474797429|0;474797429|474794842|0;474794842|128560446|0;128560446|474793789|0;474793789|8091600964|0;8091600964|128560448|0;128560448|2958410861|0;2958410861|12048044187|0;12048044187|2585545679|0;2585545679|12297634656|0;12297634656|12297634663|0;12297634663|122452425|0;122452425|126617430|0;126617430|9119071651|0;9119071651|10926636886|0;10926636886|5291598308|0;5291598308|129548929|0;129548929|473873465|0;473873465|129548927|0;129548927|1209790928|0;1209790928|25632375|0;25632375|7056419949|0;7056419949|452682304|0;452682304|452682289|0;452682289|452682297|0;452682297|452682270|0;452682270|452682249|0;452682249|25632376|0;25632376|1676280585|0;1676280585|2893310955|0;2893310955|12241567151|0;12241567151|286969224|0;286969224|25620743|0,0.171717171717,99,0.193181818182,3,88,6
2486710547__25620743,552673c8797c,7,550.714285571,3238.72461212,21.1714293766,1.17675339475,2486710547,25620743,2486710547;2486710615;128566335;128560437;128560439;4457834696;1216466457;425725652;474797429;474794842;128560446;474793789;8091600964;128560448;2958410861;9119066032;122452427;126617428;137993249;9865058548;1216789894;1216789883;473879871;128560274;5291538825;128560275;1422610110;474677934;1788787115;1788787039;4685392607;25632285;25632293;25620653;4685392598;10840321818;452682297;452682270;452682249;25632376;1676280585;2893310955;12241567151;286969224;25620743,2486710547|2486710615|0;2486710615|128566335|0;128566335|128560437|0;128560437|128560439|0;128560439|4457834696|0;4457834696|1216466457|0;1216466457|425725652|0;425725652|474797429|0;474797429|474794842|0;474794842|128560446|0;128560446|474793789|0;474793789|8091600964|0;8091600964|128560448|0;128560448|2958410861|0;2958410861|9119066032|0;9119066032|122452427|0;122452427|126617428|0;126617428|137993249|0;137993249|9865058548|0;9865058548|1216789894|0;1216789894|1216789883|0;1216789883|473879871|0;473879871|128560274|0;128560274|5291538825|0;5291538825|128560275|0;128560275|1422610110|0;1422610110|474677934|0;474677934|1788787115|0;1788787115|1788787039|0;1788787039|4685392607|0;4685392607|25632285|0;25632285|25632293|0;25632293|25620653|0;25620653|4685392598|0;4685392598|10840321818|0;10840321818|452682297|0;452682297|452682270|0;452682270|452682249|0;452682249|25632376|0;25632376|1676280585|0;1676280585|2893310955|0;2893310955|12241567151|0;12241567151|286969224|0;286969224|25620743|0,0.0707070707071,99,0.0795454545455,4,88,6
2486710547__25620743,ca73206ea136,4,543.74999975,3339.0301123,22.106682133,1.21319824635,2486710547,25620743,2486710547;2486710615;128566335;128560437;343646688;425725650;343646689;435468987;435469018;435469023;435469019;435477342;1165603979;4526689718;9119066034;129548933;12099451680;2585545679;12297634656;12297634663;122452425;126617430;9119071651;10926636886;5291598308;129548929;473873465;129548927;1209790928;25632375;7056419949;452682304;452682289;452682297;452682270;452682249;25632376;1676280585;2893310955;12241567151;286969224;25620743,2486710547|2486710615|0;2486710615|128566335|0;128566335|128560437|0;128560437|343646688|0;343646688|425725650|0;425725650|343646689|0;343646689|435468987|0;435468987|435469018|0;435469018|435469023|0;435469023|435469019|0;435469019|435477342|0;435477342|1165603979|0;1165603979|4526689718|0;4526689718|9119066034|0;9119066034|129548933|0;129548933|12099451680|0;12099451680|2585545679|0;2585545679|12297634656|0;12297634656|12297634663|0;12297634663|122452425|0;122452425|126617430|0;126617430|9119071651|0;9119071651|10926636886|0;10926636886|5291598308|0;5291598308|129548929|0;129548929|473873465|0;473873465|129548927|0;129548927|1209790928|0;1209790928|25632375|0;25632375|7056419949|0;7056419949|452682304|0;452682304|452682289|0;452682289|452682297|0;452682297|452682270|0;452682270|452682249|0;452682249|25632376|0;25632376|1676280585|0;1676280585|2893310955|0;2893310955|12241567151|0;12241567151|286969224|0;286969224|25620743|0,0.040404040404,99,0.0454545454545,5,88,6
2486710547__25620743,146eda21f1b0,3,435.000001333,3058.96499453,25.315572291,1.11143980204,2486710547,25620743,2486710547;343646697;343646688;425725650;343646689;435468987;435469018;435469023;435469019;435477342;1165603979;4526689718;9119066034;129548933;12099451680;2585545679;12297634656;12297634663;122452425;126617430;9119071651;10926636886;5291598308;129548929;473873465;129548927;1209790928;25632375;7056419949;452682304;452682289;452682297;452682270;452682249;25632376;1676280585;2893310955;12241567151;286969224;25620743,2486710547|343646697|0;343646697|343646688|0;343646688|425725650|0;425725650|343646689|0;343646689|435468987|0;435468987|435469018|0;435469018|435469023|0;435469023|435469019|0;435469019|435477342|0;435477342|1165603979|0;1165603979|4526689718|0;4526689718|9119066034|0;9119066034|129548933|0;129548933|12099451680|0;12099451680|2585545679|0;2585545679|12297634656|0;12297634656|12297634663|0;12297634663|122452425|0;122452425|126617430|0;126617430|9119071651|0;9119071651|10926636886|0;10926636886|5291598308|0;5291598308|129548929|0;129548929|473873465|0;473873465|129548927|0;129548927|1209790928|0;1209790928|25632375|0;25632375|7056419949|0;7056419949|452682304|0;452682304|452682289|0;452682289|452682297|0;452682297|452682270|0;452682270|452682249|0;452682249|25632376|0;25632376|1676280585|0;1676280585|2893310955|0;2893310955|12241567151|0;12241567151|286969224|0;286969224|25620743|0,0.030303030303,99,0.0340909090909,6,88,6
2486710547__25620759,2cb3a649f15c,56,466.339285857,2958.68673199,22.8401778666,1.11556683184,2486710547,25620759,2486710547;2486710615;128566335;128560437;128560439;4457834696;1216466457;425725652;474797429;474794842;128560446;474793789;8091600964;128560448;2958410861;9119066032;122452427;126617428;137993249;9865058548;1216789894;1216789883;473879871;128560274;5291538825;128560275;1422610110;474677934;1788787115;1788787039;4685392607;25632285;25632293;25620653;25620570;1106006327;25620759,2486710547|2486710615|0;2486710615|128566335|0;128566335|128560437|0;128560437|128560439|0;128560439|4457834696|0;4457834696|1216466457|0;1216466457|425725652|0;425725652|474797429|0;474797429|474794842|0;474794842|128560446|0;128560446|474793789|0;474793789|8091600964|0;8091600964|128560448|0;128560448|2958410861|0;2958410861|9119066032|0;9119066032|122452427|0;122452427|126617428|0;126617428|137993249|0;137993249|9865058548|0;9865058548|1216789894|0;1216789894|1216789883|0;1216789883|473879871|0;473879871|128560274|0;128560274|5291538825|0;5291538825|128560275|0;128560275|1422610110|0;1422610110|474677934|0;474677934|1788787115|0;1788787115|1788787039|0;1788787039|4685392607|0;4685392607|25632285|0;25632285|25632293|0;25632293|25620653|0;25620653|25620570|0;25620570|1106006327|0;1106006327|25620759|0,0.811594202899,69,0.861538461538,1,65,5
2486710547__25620759,1593e4acfc9d,3,324.999999333,2906.86152671,32.1990815927,1.0960262433,2486710547,25620759,2486710547;343646697;343646688;425725650;2873770138;6034367201;8091578303;8091601035;8091601034;425725652;474797429;474794842;128560446;474793789;8091600964;128560448;2958410861;9119066032;122452427;126617428;137993249;9865058548;1216789894;1216789883;473879871;128560274;5291538825;128560275;1422610110;474677934;1788787115;1788787039;4685392607;25632285;25632293;25620653;25620570;1106006327;25620759,2486710547|343646697|0;343646697|343646688|0;343646688|425725650|0;425725650|2873770138|0;2873770138|6034367201|0;6034367201|8091578303|0;8091578303|8091601035|0;8091601035|8091601034|0;8091601034|425725652|0;425725652|474797429|0;474797429|474794842|0;474794842|128560446|0;128560446|474793789|0;474793789|8091600964|0;8091600964|128560448|0;128560448|2958410861|0;2958410861|9119066032|0;9119066032|122452427|0;122452427|126617428|0;126617428|137993249|0;137993249|9865058548|0;9865058548|1216789894|0;1216789894|1216789883|0;1216789883|473879871|0;473879871|128560274|0;128560274|5291538825|0;5291538825|128560275|0;128560275|1422610110|0;1422610110|474677934|0;474677934|1788787115|0;1788787115|1788787039|0;1788787039|4685392607|0;4685392607|25632285|0;25632285|25632293|0;25632293|25620653|0;25620653|25620570|0;25620570|1106006327|0;1106006327|25620759|0,0.0434782608696,69,0.0461538461538,2,65,5
2486710547__25620759,28d6dd8a6ab8,2,532.5,3262.99452605,22.0596813028,1.23030546843,2486710547,25620759,2486710547;2486710615;128566335;128560437;128560439;4457834696;1216466457;425725652;474797429;474794842;128560446;474793789;8091600964;128560448;2958410861;9119066032;122452427;126617428;126617430;9119071651;10926636886;5291598308;129548929;473873465;129548927;1209790928;25632375;7056419949;452682304;452682289;452682297;452682270;452682249;25632376;1676280585;2893310955;12241567151;286969224;25620743;25620737;10916713063;25620759,2486710547|2486710615|0;2486710615|128566335|0;128566335|128560437|0;128560437|128560439|0;128560439|4457834696|0;4457834696|1216466457|0;1216466457|425725652|0;425725652|474797429|0;474797429|474794842|0;474794842|128560446|0;128560446|474793789|0;474793789|8091600964|0;8091600964|128560448|0;128560448|2958410861|0;2958410861|9119066032|0;9119066032|122452427|0;122452427|126617428|0;126617428|126617430|0;126617430|9119071651|0;9119071651|10926636886|0;10926636886|5291598308|0;5291598308|129548929|0;129548929|473873465|0;473873465|129548927|0;129548927|1209790928|0;1209790928|25632375|0;25632375|7056419949|0;7056419949|452682304|0;452682304|452682289|0;452682289|452682297|0;452682297|452682270|0;452682270|452682249|0;452682249|25632376|0;25632376|1676280585|0;1676280585|2893310955|0;2893310955|12241567151|0;12241567151|286969224|0;286969224|25620743|0;25620743|25620737|0;25620737|10916713063|0;10916713063|25620759|0,0.0289855072464,69,0.0307692307692,3,65,5
2486710547__25620759,56b0920e2025,2,712.5000015,3399.53958366,17.1766210181,1.28178950548,2486710547,25620759,2486710547;2486710615;128566335;128560437;128560439;4457834696;1216466457;425725652;474797429;474794842;128560446;474793789;8091600964;128560448;2958410861;9119066032;122452427;126617428;137993249;9865058548;1216789894;1216789883;473879871;128560274;5291538825;128560275;1422610110;474677934;1788787115;1788787039;4685392607;25632285;25632293;25620653;25620570;1106006327;25620759;12241567151;286969224;25620743;25620737;10916713063;25620759,2486710547|2486710615|0;2486710615|128566335|0;128566335|128560437|0;128560437|128560439|0;128560439|4457834696|0;4457834696|1216466457|0;1216466457|425725652|0;425725652|474797429|0;474797429|474794842|0;474794842|128560446|0;128560446|474793789|0;474793789|8091600964|0;8091600964|128560448|0;128560448|2958410861|0;2958410861|9119066032|0;9119066032|122452427|0;122452427|126617428|0;126617428|137993249|0;137993249|9865058548|0;9865058548|1216789894|0;1216789894|1216789883|0;1216789883|473879871|0;473879871|128560274|0;128560274|5291538825|0;5291538825|128560275|0;128560275|1422610110|0;1422610110|474677934|0;474677934|1788787115|0;1788787115|1788787039|0;1788787039|4685392607|0;4685392607|25632285|0;25632285|25632293|0;25632293|25620653|0;25620653|25620570|0;25620570|1106006327|0;1106006327|25620759|0;25620759|12241567151|0;12241567151|286969224|0;286969224|25620743|0;25620743|25620737|0;25620737|10916713063|0;10916713063|25620759|0,0.0289855072464,69,0.0307692307692,4,65,5
